tag,stemtag,sp,quadrat,survey.ID,exactdate,measure,crown.condition,crown.illum,codes,notes,field.recorders,data.enter,location,area
100720,2,litu,1004,2016.15,11/10/2016,NA,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
100754,1,quru,1005,2016.15,11/10/2016,158.1,,,,replace band-window too large for calipers,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
100771,1,quru,1005,2016.15,11/10/2016,84.48,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
100905,1,litu,1008,2016.15,11/10/2016,111.76,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
100906,1,litu,1008,2016.15,11/10/2016,16.85,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
100960,1,quru,1010,2016.15,11/10/2016,172.39,,,,replace band-window too large for calipers,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
101082,1,litu,1009,2016.15,11/10/2016,NA,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
101111,1,litu,1011,2016.15,11/10/2016,27.63,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
101118,1,litu,1011,2016.15,11/10/2016,68.2,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
101244,1,quve,1014,2016.15,11/10/2016,71.26,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
101310,1,fram,1016,2016.15,11/10/2016,91.07,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
101312,1,fram,1016,2016.15,11/10/2016,136.01,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102001,1,fram,1017,2016.15,11/10/2016,NA,,,,"fallen,dead","Kate Aldrich, Sally Bowers",Tori Meakem,,
102148,1,cato,1019,2016.15,11/10/2016,25.4,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102149,1,cagl,1020,2016.15,11/10/2016,38.86,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102150,1,qual,1020,2016.15,11/10/2016,39.94,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102154,1,qual,1020,2016.15,11/10/2016,93.8,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102177,1,qual,1020,2016.15,11/10/2016,88.44,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102258,1,qual,1022,2016.15,11/10/2016,112.55,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102261,1,qual,1022,2016.15,11/10/2016,119.79,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102262,1,qual,1022,2016.15,11/10/2016,75.06,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102264,1,qual,1022,2016.15,11/10/2016,25.12,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102303,1,quve,1024,2016.15,11/10/2016,119.82,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102348,1,qual,1025,2016.15,11/10/2016,126.24,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102364,1,qual,1025,2016.15,11/10/2016,74.37,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102365,1,litu,1025,2016.15,11/10/2016,41,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102371,1,qual,1026,2016.15,11/10/2016,53.79,,,,band adjusted,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102438,1,litu,1028,2016.15,11/10/2016,48.62,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102438,2,litu,1028,2016.15,11/10/2016,54,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102439,1,litu,1028,2016.15,11/10/2016,16.72,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102441,1,litu,1029,2016.15,11/10/2016,33.01,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102442,1,litu,1029,2016.15,11/10/2016,79.83,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102443,1,litu,1029,2016.15,11/10/2016,60.98,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102444,1,litu,1029,2016.15,11/10/2016,139.35,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102446,1,litu,1029,2016.15,11/10/2016,36.73,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102446,2,litu,1029,2016.15,11/10/2016,26.41,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102475,1,litu,1030,2016.15,11/10/2016,95.53,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102501,1,litu,1031,2016.15,11/10/2016,89.99,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102502,1,ulru,1031,2016.15,11/10/2016,36.55,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102505,1,ceca,1032,2016.15,11/10/2016,NA,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
102509,1,quve,1032,2016.15,11/10/2016,166.1,,,,Replace band - window too large for calipers,"Kate Aldrich, Sally Bowers",Tori Meakem,,
110061,1,litu,1101,2016.15,11/10/2016,115.93,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
110680,1,litu,1104,2016.15,11/10/2016,95.37,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
110788,1,litu,1104,2016.15,11/10/2016,83.11,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
110791,1,litu,1104,2016.15,11/10/2016,134.53,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
110798,1,qupr,1104,2016.15,11/10/2016,147.9,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
110901,1,litu,1105,2016.15,11/10/2016,37.78,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
110904,1,quve,1105,2016.15,11/10/2016,NA,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
111014,1,litu,1107,2016.15,11/10/2016,121.95,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
111029,1,litu,1107,2016.15,11/10/2016,17.03,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
111030,1,litu,1107,2016.15,11/10/2016,64.2,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
111032,1,litu,1107,2016.15,11/10/2016,34.54,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
111032,2,litu,1107,2016.15,11/10/2016,32.54,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
111039,1,litu,1108,2016.15,11/10/2016,90.25,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
111041,1,quru,1108,2016.15,11/10/2016,52.59,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
111092,1,litu,1110,2016.15,11/10/2016,67.24,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
111093,1,litu,1110,2016.15,11/10/2016,17.49,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
111292,1,fram,1116,2016.15,11/10/2016,66.83,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112014,1,cagl,1117,2016.15,11/10/2016,45.57,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112057,1,acru,1117,2016.15,11/10/2016,56.99,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112060,1,fram,1117,2016.15,11/10/2016,80.59,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112118,1,quru,1119,2016.15,11/10/2016,55.05,,,,leaning,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112130,1,qual,1119,2016.15,11/10/2016,6.8,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112136,1,pist,1120,2016.15,11/10/2016,84.43,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112137,1,qual,1120,2016.15,11/10/2016,26.39,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112142,1,qual,1120,2016.15,11/10/2016,127.93,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112143,1,quru,1120,2016.15,11/10/2016,117.53,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112250,1,pist,1122,2016.15,11/10/2016,62.67,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112252,1,litu,1122,2016.15,11/10/2016,45.79,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112262,1,quru,1123,2016.15,11/10/2016,46.62,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112316,1,quve,1125,2016.15,11/10/2016,76.41,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112336,1,qual,1125,2016.15,11/10/2016,22.27,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112340,1,ceca,1125,2016.15,11/10/2016,NA,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112342,1,nysy,1125,2016.15,11/10/2016,3.6,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112350,1,cagl,1126,2016.15,11/10/2016,44.1,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112354,1,qual,1126,2016.15,11/10/2016,71.4,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112462,1,litu,1128,2016.15,11/10/2016,90.4,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112466,1,cato,1129,2016.15,11/10/2016,17.03,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112467,1,litu,1129,2016.15,11/10/2016,77.27,,,,checked multiple times; maybe a measuring mistake in April,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112480,1,litu,1131,2016.15,11/10/2016,60.04,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112481,1,litu,1131,2016.15,11/10/2016,60.35,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112482,1,litu,1131,2016.15,11/10/2016,53.88,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112485,1,quve,1132,2016.15,11/10/2016,63.34,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
112698,1,ulru,1128,2016.15,11/10/2016,18.5,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
120278,1,litu,1201,2016.15,11/10/2016,70.13,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
120755,1,litu,1204,2016.15,11/10/2016,118.22,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
120777,1,litu,1205,2016.15,11/10/2016,86.82,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
120781,1,litu,1205,2016.15,11/10/2016,68.52,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
120790,1,litu,1205,2016.15,11/10/2016,87.79,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
121195,1,quru,1211,2016.15,11/10/2016,20.47,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
121212,1,litu,1207,2016.15,11/10/2016,47.45,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
121221,1,litu,1207,2016.15,11/10/2016,85.47,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
121274,1,cato,1209,2016.15,11/10/2016,NA,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
121275,1,qupr,1209,2016.15,11/10/2016,19.33,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
121291,1,qupr,1210,2016.15,11/10/2016,67.58,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
121298,1,nysy,1211,2016.15,11/10/2016,NA,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
121301,1,caovl,1211,2016.15,11/10/2016,102.9,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
121305,1,quru,1211,2016.15,11/10/2016,85.27,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
121358,1,fram,1216,2016.15,11/10/2016,129.23,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
121367,1,nysy,1216,2016.15,11/10/2016,46.29,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
121374,1,juni,1216,2016.15,11/10/2016,88.81,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122005,1,fram,1217,2016.15,11/10/2016,100.2,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122006,1,acru,1217,2016.15,11/10/2016,44.8,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122009,1,acru,1217,2016.15,11/10/2016,57.22,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122120,1,qual,1220,2016.15,11/10/2016,87.95,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122121,1,pist,1220,2016.15,11/10/2016,88.44,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122130,1,qual,1219,2016.15,11/10/2016,NA,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122136,1,quru,1220,2016.15,11/10/2016,118.01,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122184,1,pist,1222,2016.15,11/10/2016,72.24,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122185,1,pist,1222,2016.15,11/10/2016,22.16,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122189,1,qual,1222,2016.15,11/10/2016,77.4,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122248,1,qual,1222,2016.15,11/10/2016,31.15,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122303,1,qual,1223,2016.15,11/10/2016,59.5,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122343,1,qual,1225,2016.15,11/10/2016,82.52,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122347,1,ulru,1225,2016.15,11/10/2016,NA,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122427,1,qual,1227,2016.15,11/10/2016,135.95,,,,band adjusted,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122439,1,cagl,1228,2016.15,11/10/2016,27.23,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122450,1,ulru,1225,2016.15,11/10/2016,45.31,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122452,1,fram,1226,2016.15,11/10/2016,63.22,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122455,1,qual,1226,2016.15,11/10/2016,86.73,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122458,1,cagl,1226,2016.15,11/10/2016,88.43,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122482,1,litu,1228,2016.15,11/10/2016,58.66,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122486,1,litu,1228,2016.15,11/10/2016,104.64,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122489,1,cagl,1229,2016.15,11/10/2016,49.34,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122490,1,quru,1229,2016.15,11/10/2016,5.65,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122492,1,litu,1229,2016.15,11/10/2016,107.75,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122522,1,litu,1232,2016.15,11/10/2016,72.89,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122561,1,litu,1231,2016.15,11/10/2016,113.09,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
122563,2,litu,1232,2016.15,11/10/2016,NA,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
130348,1,litu,1302,2016.15,11/10/2016,102.25,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
130718,1,litu,1306,2016.15,11/10/2016,126.48,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
130838,1,litu,1305,2016.15,11/10/2016,123.19,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
131009,1,quve,1308,2016.15,11/10/2016,143,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
131086,1,quru,1310,2016.15,11/10/2016,NA,,,,replace band,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
131087,1,quru,1310,2016.15,11/10/2016,128.74,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
131092,1,litu,1311,2016.15,11/10/2016,127.23,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
131096,1,litu,1311,2016.15,11/10/2016,13.52,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
131188,1,litu,1313,2016.15,11/10/2016,140.05,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
131227,1,litu,1313,2016.15,11/10/2016,28.35,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
131232,1,litu,1313,2016.15,11/10/2016,81.01,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
131233,1,litu,1313,2016.15,11/10/2016,57,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
131238,1,caco,1314,2016.15,11/10/2016,NA,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
131239,1,quru,1314,2016.15,11/10/2016,NA,,,,replace band (bear),"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
131272,1,fram,1315,2016.15,11/10/2016,113.14,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
131352,1,fram,1316,2016.15,11/10/2016,128.02,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
131364,1,acru,1316,2016.15,11/10/2016,106.14,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
132028,1,fram,1317,2016.15,11/10/2016,50.41,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
132077,1,qual,1319,2016.15,11/10/2016,155.04,,,,Replace: window too large for calipers,"Kate Aldrich, Sally Bowers",Tori Meakem,,
132171,1,litu,1320,2016.15,11/10/2016,162.97,,,,Replace: window too large for calipers,"Kate Aldrich, Sally Bowers",Tori Meakem,,
132302,1,quru,1321,2016.15,11/10/2016,87.41,,,,band adjusted significantly,"Kate Aldrich, Sally Bowers",Tori Meakem,,
132311,1,qual,1322,2016.15,11/10/2016,105.59,,,,band adjusted significantly,"Kate Aldrich, Sally Bowers",Tori Meakem,,
132321,1,quru,1323,2016.15,11/10/2016,72.43,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
132371,1,quru,1325,2016.15,11/10/2016,96.41,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
132508,1,quve,1328,2016.15,11/10/2016,57.4,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
132512,1,juni,1328,2016.15,11/10/2016,42.05,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
132524,1,litu,1329,2016.15,11/10/2016,53.87,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
132525,1,fram,1329,2016.15,11/10/2016,18.05,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
132529,1,litu,1329,2016.15,11/10/2016,48.4,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
132539,1,litu,1331,2016.15,11/10/2016,96.2,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
132542,1,quve,1332,2016.15,11/10/2016,97.31,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
132545,1,litu,1332,2016.15,11/10/2016,81.96,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
140270,1,ulru,1401,2016.15,11/10/2016,NA,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
140467,1,quve,1404,2016.15,11/10/2016,95.6,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
140609,1,litu,1403,2016.15,11/10/2016,161.63,,,,replace band - window too large for calipers,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
140646,1,litu,1405,2016.15,11/10/2016,26.81,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
140736,1,quve,1407,2016.15,11/10/2016,133.45,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
140751,1,quru,1408,2016.15,11/10/2016,133.18,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
140756,1,quve,1408,2016.15,11/10/2016,44.23,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
140813,1,litu,1410,2016.15,11/10/2016,40.95,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
140818,1,litu,1410,2016.15,11/10/2016,NA,,,,replace band,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
140819,1,litu,1411,2016.15,11/10/2016,9.96,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
140820,1,litu,1411,2016.15,11/10/2016,11.49,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
140821,1,litu,1411,2016.15,11/10/2016,118.72,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
140825,1,litu,1411,2016.15,11/10/2016,109.92,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
140829,1,litu,1411,2016.15,11/10/2016,116.5,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
140833,1,litu,1411,2016.15,11/10/2016,90.33,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
140872,1,litu,1413,2016.15,11/10/2016,152.29,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
141146,1,caco,1416,2016.15,11/10/2016,36.13,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
142113,1,cagl,1417,2016.15,11/10/2016,29.29,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
142206,1,fram,1419,2016.15,11/10/2016,92.43,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
142380,1,qual,1425,2016.15,11/10/2016,125.74,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
142521,1,pist,1422,2016.15,11/10/2016,NA,,,,"needs new band, outgrown","Kate Aldrich, Sally Bowers",Tori Meakem,,
142527,1,cagl,1422,2016.15,11/10/2016,27.37,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
142568,1,quve,1425,2016.15,11/10/2016,47.39,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
142575,1,quve,1426,2016.15,11/10/2016,114.27,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
142656,1,litu,1431,2016.15,11/10/2016,50.49,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
142708,1,juni,1429,2016.15,11/10/2016,16.34,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
142727,1,litu,1431,2016.15,11/10/2016,128.01,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
142729,1,litu,1431,2016.15,11/10/2016,41.27,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
142730,1,litu,1431,2016.15,11/10/2016,147.86,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
142731,1,litu,1432,2016.15,11/10/2016,45.95,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
142732,1,cagl,1432,2016.15,11/10/2016,25.71,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
142733,1,litu,1432,2016.15,11/10/2016,123.98,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
142735,1,qual,1432,2016.15,11/10/2016,54.06,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
143707,1,cagl,1426,2016.15,11/10/2016,13.98,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
150756,1,quve,1503,2016.15,11/10/2016,25.6,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
150830,1,litu,1508,2016.15,11/10/2016,NA,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
152153,1,ploc,1520,2016.15,11/10/2016,152.34,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
152673,1,litu,1530,2016.15,11/10/2016,156.51,,,,Replace: window too large for calipers,"Kate Aldrich, Sally Bowers",Tori Meakem,,
152701,1,litu,1531,2016.15,11/10/2016,163.14,,,,Replace: window too large for calipers,"Kate Aldrich, Sally Bowers",Tori Meakem,,
160713,1,litu,1603,2016.15,11/10/2016,63.61,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
160742,1,litu,1605,2016.15,11/10/2016,19.3,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
160862,1,ploc,1614,2016.15,11/10/2016,141.45,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
160910,1,litu,1607,2016.15,11/10/2016,50.67,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
160985,1,litu,1612,2016.15,11/10/2016,99.72,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
162293,1,qual,1623,2016.15,11/10/2016,77.93,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
162439,1,quru,1627,2016.15,11/10/2016,131.29,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
162503,1,quve,1624,2016.15,11/10/2016,115.73,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
162543,1,qual,1627,2016.15,11/10/2016,54.3,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
170175,1,litu,1702,2016.15,11/10/2016,148.33,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
170992,1,litu,1704,2016.15,11/10/2016,42.74,,,,band adjusted,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
170994,1,litu,1704,2016.15,11/10/2016,105.17,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
171000,1,rops,1705,2016.15,11/10/2016,8.32,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
171127,1,litu,1705,2016.15,11/10/2016,48.37,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
171247,1,saal,1707,2016.15,11/10/2016,NA,,,,Dead,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
171254,1,litu,1708,2016.15,11/10/2016,126.34,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
171257,1,litu,1708,2016.15,11/10/2016,61.11,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
171262,1,litu,1708,2016.15,11/10/2016,123,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
171314,1,quru,1712,2016.15,11/10/2016,122.57,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
171348,1,ceca,1714,2016.15,11/10/2016,66.38,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
171358,1,fram,1714,2016.15,11/10/2016,91.81,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
171456,1,acru,1714,2016.15,11/10/2016,48.22,,,,,"Tori Meakem, Maru Losada, Lauren Brown",Tori Meakem,,
171462,1,qual,1715,2016.15,11/10/2016,124.31,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
171505,1,litu,1716,2016.15,11/10/2016,32.26,,,,,"Kate Aldrich, Sally Bowers",Tori Meakem,,
