tag,stemtag,sp,quadrat,survey.ID,exactdate,measure,crown.condition,crown.illum,codes,notes,field.recorders,data.enter,location,area
102441,1,litu,1029,2018.14,11/8/2018,57,4,5,,,"Abigail Ferson, Caroline Kittle",Ian McGregor,North,7
102442,1,litu,1029,2018.14,11/8/2018,107,4,4,,,"Abigail Ferson, Caroline Kittle",Ian McGregor,North,7
102443,1,litu,1029,2018.14,11/8/2018,68,4,4,,,"Abigail Ferson, Caroline Kittle",Ian McGregor,North,7
102444,1,litu,1029,2018.14,11/8/2018,26,4,5,,,"Abigail Ferson, Caroline Kittle",Ian McGregor,North,7
102446,1,litu,1029,2018.14,11/8/2018,47,4,4,M;main,,"Abigail Ferson, Caroline Kittle",Ian McGregor,North,7
102446,2,litu,1029,2018.14,11/8/2018,29,2,3,S;B,,"Abigail Ferson, Caroline Kittle",Ian McGregor,North,7
102475,1,litu,1030,2018.14,11/8/2018,124,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
102501,1,litu,1031,2018.14,11/8/2018,105,4,4,,,"Abigail Ferson, Caroline Kittle",Ian McGregor,North,7
102502,1,ulru,1031,2018.14,11/8/2018,45,4,3,,,"Abigail Ferson, Caroline Kittle",Ian McGregor,North,7
102509,1,quve,1032,2018.14,11/8/2018,56,4,5,,,"Abigail Ferson, Caroline Kittle",Ian McGregor,North,7
110061,1,litu,1101,2018.14,11/8/2018,128.4,3,5,RD,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
110680,1,litu,1104,2018.14,11/8/2018,122.86,3,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
110788,1,litu,1104,2018.14,11/8/2018,105.09,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
110791,1,litu,1104,2018.14,11/8/2018,147.79,3,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
110798,1,qupr,1104,2018.14,11/8/2018,27.55,3,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
110901,1,litu,1105,2018.14,11/8/2018,63.51,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
111014,1,litu,1107,2018.14,11/8/2018,96.7,4,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
111029,1,litu,1107,2018.14,11/8/2018,17.31,1,3,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
111030,1,litu,1107,2018.14,11/8/2018,79.84,3,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
111032,1,litu,1107,2018.14,11/8/2018,46.66,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
111032,2,litu,1107,2018.14,11/8/2018,45.43,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
111039,1,litu,1108,2018.14,11/8/2018,106.31,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
111041,1,quru,1108,2018.14,11/8/2018,84.9,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
111092,1,litu,1110,2018.14,11/8/2018,84.01,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
111093,1,litu,1110,2018.14,11/8/2018,33.81,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
111292,1,fram,1116,2018.14,11/8/2018,80.52,2,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
112014,1,cagl,1117,2018.14,11/8/2018,64.11,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
112057,1,acru,1117,2018.14,11/8/2018,72.22,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
112060,1,fram,1117,2018.14,11/8/2018,101.7,2,4,,"check status, looks unhealthy","Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
112118,1,quru,1119,2018.14,11/8/2018,65.52,2,4,L,partially uprooted,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
112130,1,qual,1119,2018.14,11/8/2018,8.78,4,3,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
112136,1,pist,1120,2018.14,11/8/2018,17.14,2,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
112137,1,qual,1120,2018.14,11/8/2018,16.13,2,4,,"check status, looks unhealthy","Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
112142,1,qual,1120,2018.14,11/8/2018,7.89,4,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
112250,1,pist,1122,2018.14,11/8/2018,105.6,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
112252,1,litu,1122,2018.14,11/8/2018,133.63,4,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
112262,1,quru,1123,2018.14,11/8/2018,51.89,4,3,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
112316,1,quve,1125,2018.14,11/8/2018,100.6,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
112336,1,qual,1125,2018.14,11/8/2018,12.3,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
112342,1,nysy,1125,2018.14,11/8/2018,3.8,2,3,C,"check status, looks unhealthy","Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
112350,1,cagl,1126,2018.14,11/8/2018,62.3,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
112354,1,qual,1126,2018.14,11/8/2018,95.4,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
112462,1,litu,1128,2018.14,11/8/2018,106.3,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
112698,1,ulru,1128,2018.14,11/8/2018,25.8,4,2,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
112466,1,cato,1129,2018.14,11/8/2018,21.3,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
112467,1,litu,1129,2018.14,11/8/2018,83.2,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
112480,1,litu,1131,2018.14,11/8/2018,72.7,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
112481,1,litu,1131,2018.14,11/8/2018,71.9,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
112482,1,litu,1131,2018.14,11/8/2018,7.9,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
112485,1,quve,1132,2018.14,11/8/2018,NA,NA,NA,DC,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
120278,1,litu,1201,2018.14,11/8/2018,112.13,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
120755,1,litu,1204,2018.14,11/8/2018,131.55,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
120777,1,litu,1205,2018.14,11/8/2018,103.55,3,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
120781,1,litu,1205,2018.14,11/8/2018,89.24,3,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
120790,1,litu,1205,2018.14,11/8/2018,106.44,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
121212,1,litu,1207,2018.14,11/8/2018,79.07,3,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
121221,1,litu,1207,2018.14,11/8/2018,6.28,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
121275,1,qupr,1209,2018.14,11/8/2018,24.79,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
121291,1,qupr,1210,2018.14,11/8/2018,84.59,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
121195,1,quru,1211,2018.14,11/8/2018,57.24,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
121301,1,caovl,1211,2018.14,11/8/2018,112.39,4,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
121305,1,quru,1211,2018.14,11/8/2018,102.14,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
121358,1,fram,1216,2018.14,11/8/2018,NA,4,5,RD,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
121367,1,nysy,1216,2018.14,11/8/2018,59.03,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
121374,1,juni,1216,2018.14,11/8/2018,38.94,2,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
122005,1,fram,1217,2018.14,11/8/2018,107.89,2,5,,"check status, looks unhealthy","Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
122006,1,acru,1217,2018.14,11/8/2018,76.94,4,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
122009,1,acru,1217,2018.14,11/8/2018,60.29,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
122120,1,qual,1220,2018.14,11/8/2018,85.28,4,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
122121,1,pist,1220,2018.14,11/8/2018,11.54,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
122136,1,quru,1220,2018.14,11/8/2018,18.84,3,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
122184,1,pist,1222,2018.14,11/8/2018,6,3,3,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
122185,1,pist,1222,2018.14,11/8/2018,30.1,3,3,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
122189,1,qual,1222,2018.14,11/8/2018,94.06,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
122248,1,qual,1222,2018.14,11/8/2018,58.43,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
122303,1,qual,1223,2018.14,11/8/2018,75.63,3,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
122343,1,qual,1225,2018.14,11/8/2018,101.4,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
122450,1,ulru,1225,2018.14,11/8/2018,59.8,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
122452,1,fram,1226,2018.14,11/8/2018,71.1,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
122455,1,qual,1226,2018.14,11/8/2018,104.8,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
122458,1,cagl,1226,2018.14,11/8/2018,93.9,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
122427,1,qual,1227,2018.14,11/8/2018,10,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
122439,1,cagl,1228,2018.14,11/8/2018,31,4,2,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
122482,1,litu,1228,2018.14,11/8/2018,80.2,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
122486,1,litu,1228,2018.14,11/8/2018,129.8,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
122489,1,cagl,1229,2018.14,11/8/2018,57.5,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
122492,1,litu,1229,2018.14,11/8/2018,137.5,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
122561,1,litu,1231,2018.14,11/8/2018,139.8,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
122522,1,litu,1232,2018.14,11/8/2018,84,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
130348,1,litu,1302,2018.14,11/8/2018,134,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
130838,1,litu,1305,2018.14,11/8/2018,14.93,3,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
130718,1,litu,1306,2018.14,11/8/2018,218.21,4,5,RD,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
131009,1,quve,1308,2018.14,11/8/2018,25.31,3,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
131086,1,quru,1310,2018.14,11/8/2018,45.46,4,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
131087,1,quru,1310,2018.14,11/8/2018,38.18,4,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
131092,1,litu,1311,2018.14,11/8/2018,29.46,3,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
131096,1,litu,1311,2018.14,11/8/2018,16.09,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
131188,1,litu,1313,2018.14,11/8/2018,21,4,5,,,"Abigail Ferson, Caroline Kittle",Ian McGregor,South,3
131227,1,litu,1313,2018.14,11/8/2018,71,4,5,,,"Abigail Ferson, Caroline Kittle",Ian McGregor,South,3
131232,1,litu,1313,2018.14,11/8/2018,100,4,4,,,"Abigail Ferson, Caroline Kittle",Ian McGregor,South,3
131233,1,litu,1313,2018.14,11/8/2018,68,4,4,,,"Abigail Ferson, Caroline Kittle",Ian McGregor,South,3
131239,1,quru,1314,2018.14,11/8/2018,106,4,5,,,"Abigail Ferson, Caroline Kittle",Ian McGregor,South,3
131272,1,fram,1315,2018.14,11/8/2018,172,3,5,RD,,"Abigail Ferson, Caroline Kittle",Ian McGregor,North,3
131352,1,fram,1316,2018.14,11/8/2018,139.67,2,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
131364,1,acru,1316,2018.14,11/8/2018,132.02,4,3,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
132028,1,fram,1317,2018.14,11/8/2018,62.29,2,4,,"check status, looks unhealthy","Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
132077,1,qual,1319,2018.14,11/8/2018,44.85,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
132171,1,litu,1320,2018.14,11/8/2018,42.05,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
132302,1,quru,1321,2018.14,11/8/2018,NA,3,5,RD,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
132311,1,qual,1322,2018.14,11/8/2018,117.81,2,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
132321,1,quru,1323,2018.14,11/8/2018,91.32,2,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
132371,1,quru,1325,2018.14,11/8/2018,153.3,4,4,RD,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
132508,1,quve,1328,2018.14,11/8/2018,72.5,3,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
132512,1,juni,1328,2018.14,11/8/2018,NA,NA,NA,DC,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
132524,1,litu,1329,2018.14,11/8/2018,70.2,4,2,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
132525,1,fram,1329,2018.14,11/8/2018,19.1,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
132529,1,litu,1329,2018.14,11/8/2018,102.2,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
132539,1,litu,1331,2018.14,11/8/2018,22.3,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
132542,1,quve,1332,2018.14,11/8/2018,117.5,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
132545,1,litu,1332,2018.14,11/8/2018,99.3,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
140609,1,litu,1403,2018.14,11/8/2018,24,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
140467,1,quve,1404,2018.14,11/8/2018,96.9,3,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
140646,1,litu,1405,2018.14,11/8/2018,54.74,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
140736,1,quve,1407,2018.14,11/8/2018,173.8,4,5,RD,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
140751,1,quru,1408,2018.14,11/8/2018,55.97,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
140756,1,quve,1408,2018.14,11/8/2018,44.27,2,3,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
140813,1,litu,1410,2018.14,11/8/2018,66.11,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
140818,1,litu,1410,2018.14,11/8/2018,45.63,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
140819,1,litu,1411,2018.14,11/8/2018,10.72,3,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
140821,1,litu,1411,2018.14,11/8/2018,24.76,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
140825,1,litu,1411,2018.14,11/8/2018,129.58,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
140829,1,litu,1411,2018.14,11/8/2018,131.13,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
140833,1,litu,1411,2018.14,11/8/2018,131.96,4,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,South,2
140872,1,litu,1413,2018.14,11/8/2018,20,4,5,,,"Abigail Ferson, Caroline Kittle",Ian McGregor,South,3
141146,1,caco,1416,2018.14,11/8/2018,40.01,3,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
142113,1,cagl,1417,2018.14,11/8/2018,35.96,2,4,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
142206,1,fram,1419,2018.14,11/8/2018,105.5,4,4,,"check status, looks unhealthy","Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
142521,1,pist,1422,2018.14,11/8/2018,31.23,3,5,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
142527,1,cagl,1422,2018.14,11/8/2018,43.29,3,3,,,"Alyssa Terrell, Amanda Jean Seglem",Ian McGregor,North,5
142380,1,qual,1425,2018.14,11/8/2018,143.9,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
142575,1,quve,1426,2018.14,11/8/2018,32.7,4,5,,retag,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
143707,1,cagl,1426,2018.14,11/8/2018,18.1,4,2,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
142708,1,juni,1429,2018.14,11/8/2018,21.5,3,3,,"check status, looks unhealthy","Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
142656,1,litu,1431,2018.14,11/8/2018,60.3,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
142727,1,litu,1431,2018.14,11/8/2018,141.9,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
142729,1,litu,1431,2018.14,11/8/2018,51.9,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
142730,1,litu,1431,2018.14,11/8/2018,30.6,4,4,,retag,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
142731,1,litu,1432,2018.14,11/8/2018,57.5,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
142732,1,cagl,1432,2018.14,11/8/2018,32.7,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
142733,1,litu,1432,2018.14,11/8/2018,22.6,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
142735,1,qual,1432,2018.14,11/8/2018,72.3,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,8
150756,1,quve,1503,2018.14,11/8/2018,31.14,1,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
152153,1,ploc,1520,2018.14,11/8/2018,49.1,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
152673,1,litu,1530,2018.14,11/8/2018,55,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
152701,1,litu,1531,2018.14,11/8/2018,37.2,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
160713,1,litu,1603,2018.14,11/8/2018,128.1,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
160742,1,litu,1605,2018.14,11/8/2018,61,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
160910,1,litu,1607,2018.14,11/8/2018,92.6,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
160985,1,litu,1612,2018.14,11/8/2018,122.7,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
160862,1,ploc,1614,2018.14,11/8/2018,23.1,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
162293,1,qual,1623,2018.14,11/8/2018,97.1,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
162503,1,quve,1624,2018.14,11/8/2018,134.5,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
162439,1,quru,1627,2018.14,11/8/2018,14.1,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
162543,1,qual,1627,2018.14,11/8/2018,73.6,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
170175,1,litu,1702,2018.14,11/8/2018,77.6,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
170992,1,litu,1704,2018.14,11/8/2018,69.1,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
170994,1,litu,1704,2018.14,11/8/2018,129.6,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
171127,1,litu,1705,2018.14,11/8/2018,101.6,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
171254,1,litu,1708,2018.14,11/8/2018,162.2,4,4,RD,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
171257,1,litu,1708,2018.14,11/8/2018,77.4,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
171262,1,litu,1708,2018.14,11/8/2018,148.8,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
171314,1,quru,1712,2018.14,11/8/2018,136.7,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
171348,1,ceca,1714,2018.14,11/8/2018,75.7,4,3,B,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
171358,1,fram,1714,2018.14,11/8/2018,13.9,3,4,,"check status, looks unhealthy","Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
171456,1,acru,1714,2018.14,11/8/2018,102.4,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,South,1
171462,1,qual,1715,2018.14,11/8/2018,150.9,4,5,RD,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,1
171505,1,litu,1716,2018.14,11/8/2018,59.7,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
171506,1,litu,1716,2018.14,11/8/2018,111.3,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
172201,1,cagl,1717,2018.14,11/8/2018,49.7,4,1,RD,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
172202,1,quru,1717,2018.14,11/8/2018,58.4,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
172203,1,qual,1717,2018.14,11/8/2018,15.9,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
172205,1,qual,1717,2018.14,11/8/2018,131.8,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
172248,1,cato,1719,2018.14,11/8/2018,31.3,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
172255,1,qual,1720,2018.14,11/8/2018,99.9,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
172260,1,qupr,1720,2018.14,11/8/2018,NA,4,5,DS,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
172154,1,fram,1723,2018.14,11/8/2018,NA,4,5,DS,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
172382,1,juni,1723,2018.14,11/8/2018,112.6,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,6
172416,1,nysy,1725,2018.14,11/8/2018,39.8,4,2,RD,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
172417,1,nysy,1725,2018.14,11/8/2018,20.3,4,2,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
172418,1,nysy,1725,2018.14,11/8/2018,32.4,3,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
172421,1,cagl,1725,2018.14,11/8/2018,87.9,4,4,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
172423,1,litu,1726,2018.14,11/8/2018,112.2,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
172470,1,quru,1728,2018.14,11/8/2018,68.7,4,5,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
172472,1,fram,1728,2018.14,11/8/2018,27.4,4,3,,,"Michael Scott, Rebecca Banbury Morgan, Ian McGregor",Ian McGregor,North,9
